path,label,det_score,f1_best,f1_th_0.5,iou_best,iou_th_0.5
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/1554713437.png,1,0.1493721306324005,0.7646565,0.5430277227238249,0.6189829,0.3727097153413385
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/1558753996.png,1,0.48813000321388245,0.56380004,0.24365612767429973,0.39256376,0.13872917001820223
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/1580159719.png,1,0.47484204173088074,0.35678664,0.3531332671957672,0.2171274,0.21442734871112673
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/160541986.png,1,0.5719228982925415,0.9050555,0.8959110535476305,0.8265767,0.8114482591518998
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/160566014.png,1,0.16721047461032867,0.47175345,0.3992713189041191,0.30868936,0.24943097704151365
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/1606988704.png,1,0.6668546199798584,0.2893133,0.2680362693686565,0.16912113,0.1547585925895519
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/16158623.png,1,0.8107566237449646,0.6437656,0.4893021490583045,0.47467136,0.3238914709207386
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/1625306051.png,1,0.26487958431243896,0.27334777,0.20766320583286005,0.15831083,0.11586170998032579
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/16396205.png,1,0.3210693895816803,0.5764226,0.32861444826913744,0.40491125,0.19661199531659773
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/16630920.png,1,0.19048070907592773,0.2905599,0.1188132131663734,0.16997372,0.06315864750802193
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/170405864.png,1,0.2538027763366699,0.61606556,0.5963810068901755,0.44515514,0.42488809984599024
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/172097783.png,1,0.35707366466522217,0.38088116,0.2996813687482924,0.23523977,0.17625012350048694
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/1733853950.png,1,0.25582316517829895,0.51218706,0.3036323251798521,0.34425503,0.17898969055281239
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/1737441377.png,1,0.26494094729423523,0.39720827,0.25086634364363797,0.24782276,0.143423198525732
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/1775223211.png,1,0.4690389037132263,0.583806,0.2590136293382043,0.4122359,0.14877407066647297
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/177591612.png,1,0.43602561950683594,0.44243687,0.20318827785003066,0.2840571,0.11308267602289815
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/1777816180.png,1,0.25931307673454285,0.6392865,0.5600771456123433,0.46981713,0.3889633002946692
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/179778822.png,1,0.5822263360023499,0.40464443,0.3966346953221125,0.253639,0.24737637403336196
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/1806580620.png,1,0.3219866454601288,0.5826544,0.4785967025521343,0.41108847,0.3145758283520051
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/1810651611.png,1,0.32400959730148315,0.6322722,0.4039940341087784,0.46227923,0.2531281478532476
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/1872000955.png,1,0.2803795635700226,0.10481545,0.06622487434423742,0.0553062,0.03424641958913392
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/191592626.png,1,0.3110710084438324,0.21945661,0.20735318713536594,0.1232526,0.11566873387849184
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/19469520.png,1,0.25217700004577637,0.4203579,0.31717636118850856,0.2661096,0.18847866994102666
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/1961696686.png,1,0.30294495820999146,0.7273537,0.7271656383902935,0.57152855,0.5712963605654658
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/201314419.png,1,0.15320351719856262,0.15223157,0.09549551789732814,0.08238672,0.05014192342141203
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2047543321.png,1,0.4024200141429901,0.58354396,0.4994522851984687,0.41197464,0.33284665343982633
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2058124718.png,1,0.17393706738948822,0.74401206,0.6359051758542372,0.592372,0.4661737326453535
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/20702864.png,1,0.22965818643569946,0.23000844,0.09295001802776276,0.1299489,0.04874021074772015
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/208025491.png,1,0.20876444876194,0.28788677,0.2713659605551497,0.16814704,0.15698288611874076
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/20805896.png,1,0.40619009733200073,0.47740766,0.31778408897616645,0.31354922,0.18890802714067545
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2088460083.png,1,0.3989444375038147,0.7212605,0.657856750068738,0.56404024,0.49015390130854525
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2103080234.png,1,0.5590039491653442,0.5590856,0.5527177888022679,0.38800752,0.3819004921955431
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2113592981.png,1,0.16541361808776855,0.5416019,0.2650448303968901,0.37136766,0.15276753834366913
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2113996953.png,1,0.3877895772457123,0.09716233,0.05912799112628285,0.051061805,0.030464652411878856
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2123838998.png,1,0.3787541389465332,0.41065243,0.4051425188192506,0.258378,0.2540305473058973
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2123995873.png,1,0.12857766449451447,0.20138693,0.09587644779054195,0.1119679,0.05035200981537742
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2125626631.png,1,0.42286327481269836,0.369189,0.32282663256841226,0.22638367,0.1924825655100801
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2127166904.png,1,0.5068835020065308,0.2563624,0.20870614301151227,0.14702734,0.11651139325760194
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/213583123.png,1,0.48700055480003357,0.74663895,0.45669467752726917,0.59570944,0.2959198487020955
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/214166720.png,1,0.5404505133628845,0.60604846,0.5483426296464781,0.4347701,0.377735573727663
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2147866213.png,1,0.2678483724594116,0.60129124,0.5560400576475371,0.42989025,0.38507997440818936
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/21514026.png,1,0.24234633147716522,0.13293745,0.11495174561623603,0.07120139,0.06098079736097503
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2167644298.png,1,0.7476728558540344,0.4909467,0.29578718746987404,0.32533425,0.1735623540059762
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2174648405.png,1,0.8163221478462219,0.56339115,0.47959699108520254,0.39216742,0.315440701099059
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2176874361.png,1,0.11771082133054733,0.60115033,0.554837412123927,0.42974624,0.38392732885464503
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/218225539.png,1,0.5969393253326416,0.354602,0.326584653633709,0.2155114,0.19516054656894694
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2193001254.png,1,0.2048574984073639,0.25092798,0.09022256535588472,0.1434635,0.04724245020346969
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2202059975.png,1,0.29325807094573975,0.20875153,0.1823950769103046,0.11653969,0.10034913230772745
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2209751.png,1,0.38123488426208496,0.3145483,0.2200080052863311,0.18662554,0.12360055884505355
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/221596640.png,1,0.20578719675540924,0.31099507,0.2685964793565787,0.18412916,0.15513222432212875
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2219805467.png,1,0.8351488709449768,0.76578116,0.4556228823686541,0.6204582,0.2950204824761038
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2222732183.png,1,0.3223472535610199,0.53620344,0.531602194504019,0.3663101,0.362028731256827
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2229108152.png,1,0.43215253949165344,0.6151561,0.6130411274916195,0.4442061,0.44200382552289075
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2229177914.png,1,0.323870450258255,0.5621408,0.45446162375610283,0.39095676,0.2940474534579822
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2230134548.png,1,0.2840353548526764,0.38340396,0.3277973406897415,0.23716746,0.19602728106230236
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2230363312.png,1,0.12011914700269699,0.4009408,0.21263483496279462,0.25073546,0.11896552485309764
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2249682069.png,1,0.26175400614738464,0.43134868,0.4018111501160231,0.2749806,0.25141656453503175
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2254913901.png,1,0.20316079258918762,0.40685022,0.13005274513068885,0.25537476,0.06954888422228686
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2255266906.png,1,0.11537794768810272,0.8439733,0.8291976063836505,0.73006386,0.7082301940145874
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2256447557.png,1,0.28345751762390137,0.36679125,0.1751664914125482,0.2245832,0.09599039615846339
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2265106886.png,1,0.574834942817688,0.5148225,0.48400808206339946,0.34664038,0.31926824697204015
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/227689211.png,1,0.3144802153110504,0.6917086,0.6767655037129899,0.5287115,0.5114478995310285
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2278490028.png,1,0.2378094345331192,0.57772934,0.5111611092853351,0.4062021,0.3433286922267124
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2279432034.png,1,0.2626596689224243,0.28519824,0.16763415461409692,0.16631559,0.09148509018339214
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2281054343.png,1,0.264365017414093,0.21213393,0.16592869360571616,0.11865202,0.09047014313305289
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2284894733.png,1,0.24472975730895996,0.49009168,0.4238144634588749,0.3245837,0.26888615180984243
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2293149170.png,1,0.38813966512680054,0.44177115,0.4397345539396182,0.2835085,0.28183316822783794
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2298661279.png,1,0.6463175415992737,0.51561904,0.3604554324992853,0.347363,0.21985095107768587
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/23016347.png,1,0.2675408124923706,0.36936748,0.31902612383452933,0.22651792,0.18978648529760092
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/230486268.png,1,0.28766563534736633,0.4958074,0.2839537530926914,0.329617,0.1654697556108632
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2305437797.png,1,0.19940325617790222,0.762645,0.18950019677292404,0.61635107,0.10466733906027197
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2307118114.png,1,0.9208632111549377,0.39955565,0.39802504159960717,0.24965297,0.2484589659235647
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2307757311.png,1,0.5528125166893005,0.54880583,0.49048752831616554,0.37817532,0.324931087034369
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2313551145.png,1,0.19099383056163788,0.1192272,0.11883247097269328,0.06339267,0.063169531229437
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2313598755.png,1,0.32016441226005554,0.6562321,0.5808293619216249,0.48835227,0.40927380142820297
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2317271.png,1,0.284908264875412,0.39316165,0.353913877622655,0.24468027,0.21500325700548287
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2319389144.png,1,0.17522110044956207,0.60909516,0.37177779065052424,0.43791288,0.22833357051373274
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2321865325.png,1,0.7365942001342773,0.52296036,0.40898847417501955,0.3540598,0.2570619178657103
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2324581814.png,1,0.40042808651924133,0.52924275,0.3733006226444945,0.3598437,0.22948347300123903
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2324804923.png,1,0.08682531118392944,0.29898068,0.23059790370229066,0.1757656,0.13032532525240753
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2324963565.png,1,0.17847414314746857,0.45412734,0.3707100387706393,0.29376763,0.22752858459333083
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2327240505.png,1,0.5033307075500488,0.54459363,0.5235679892554544,0.37418664,0.3546170669866646
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2335428699.png,1,0.6396763324737549,0.68778336,0.45702039576560055,0.52413857,0.29619341338757776
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/234374617.png,1,0.5408948659896851,0.5308389,0.12239845706554593,0.36132112,0.06518872842118174
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/23473996.png,1,0.10088487714529037,0.45061907,0.30354042060582676,0.29083815,0.17892581956725712
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2363540508.png,1,0.17418958246707916,0.75836426,0.6463422094338552,0.6107784,0.47747829173541223
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2373932560.png,1,0.1420799046754837,0.56600314,0.5659419139819076,0.39470318,0.39464364763169546
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2378356400.png,1,0.10117219388484955,0.5434695,0.36017340157867134,0.3731261,0.21964115103719659
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2382950929.png,1,0.35106348991394043,0.71845776,0.5692675194196712,0.56061965,0.39788536791222284
/home/marek/FakeFlickr/data/fake-flickr/generated/flux_fill_real_rescaled/img/2384401298.png,1,0.46025320887565613,0.5175175,0.5174086048246704,0.34908846,0.34898934831837625
